,Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated
60862,India,2021-08-26,21206894,0,0
60863,India,2021-08-26,806216,0,0
60864,India,2021-08-26,13133273,0,0
60865,India,2021-08-26,41732896,0,0
60866,India,2021-08-26,671126,0,0
60867,India,2021-08-26,30294299,0,0
60868,India,2021-08-26,17332866,0,0
60869,India,2021-08-26,3324340,0,0
60870,India,2021-08-26,3456075,0,0
60871,India,2021-08-26,66847318,0,0
60872,India,2021-08-26,8087788,0,0
60873,India,2021-08-26,38066569,0,0
61126,US,2021-08-26,365767674,202961676,172171009
61391,India,2021-08-27,622989134,468130627,136260584
61392,India,2021-08-27,355629,0,0
61393,India,2021-08-27,27797949,0,0
61394,India,2021-08-27,943561,0,0
61395,India,2021-08-27,16751547,0,0
61396,India,2021-08-27,34860338,0,0
61397,India,2021-08-27,1087842,0,0
61398,India,2021-08-27,13775806,0,0
61399,India,2021-08-27,742370,0,0
61400,India,2021-08-27,13032138,0,0
61401,India,2021-08-27,1546347,0,0
61402,India,2021-08-27,45091411,0,0
61403,India,2021-08-27,15922956,0,0
61404,India,2021-08-27,7143678,0,0
61405,India,2021-08-27,7754322,0,0
61406,India,2021-08-27,12360931,0,0
61407,India,2021-08-27,40028946,0,0
61408,India,2021-08-27,27751648,0,0
61409,India,2021-08-27,286069,0,0
61410,India,2021-08-27,74309,0,0
61411,India,2021-08-27,44604588,0,0
61412,India,2021-08-27,56332375,0,0
61413,India,2021-08-27,1511382,0,0
61414,India,2021-08-27,1318780,0,0
61415,India,2021-08-27,902932,0,0
61416,India,2021-08-27,846206,0,0
61417,India,2021-08-27,21493131,0,0
61418,India,2021-08-27,809624,0,0
61419,India,2021-08-27,13240163,0,0
61420,India,2021-08-27,42233601,0,0
61421,India,2021-08-27,671915,0,0
61422,India,2021-08-27,30774537,0,0
61423,India,2021-08-27,17479570,0,0
61424,India,2021-08-27,3328252,0,0
61425,India,2021-08-27,3456075,0,0
61426,India,2021-08-27,69852090,0,0
61427,India,2021-08-27,8194228,0,0
61428,India,2021-08-27,38631888,0,0
61681,US,2021-08-27,366838484,203475192,172646952
61946,India,2021-08-28,622989134,476059071,139481456
61947,India,2021-08-28,355629,0,0
61948,India,2021-08-28,27797949,0,0
61949,India,2021-08-28,943561,0,0
61950,India,2021-08-28,16751547,0,0
61951,India,2021-08-28,34860338,0,0
61952,India,2021-08-28,1087842,0,0
61953,India,2021-08-28,13775806,0,0
61954,India,2021-08-28,742370,0,0
61955,India,2021-08-28,13032138,0,0
61956,India,2021-08-28,1546347,0,0
61957,India,2021-08-28,45091411,0,0
61958,India,2021-08-28,15922956,0,0
61959,India,2021-08-28,7143678,0,0
61960,India,2021-08-28,7754322,0,0
61961,India,2021-08-28,12360931,0,0
61962,India,2021-08-28,40028946,0,0
61963,India,2021-08-28,27751648,0,0
61964,India,2021-08-28,286069,0,0
61965,India,2021-08-28,74309,0,0
61966,India,2021-08-28,44604588,0,0
61967,India,2021-08-28,56332375,0,0
61968,India,2021-08-28,1511382,0,0
61969,India,2021-08-28,1318780,0,0
61970,India,2021-08-28,902932,0,0
61971,India,2021-08-28,846206,0,0
61972,India,2021-08-28,21493131,0,0
61973,India,2021-08-28,809624,0,0
61974,India,2021-08-28,13240163,0,0
61975,India,2021-08-28,42233601,0,0
61976,India,2021-08-28,671915,0,0
61977,India,2021-08-28,30774537,0,0
61978,India,2021-08-28,17479570,0,0
61979,India,2021-08-28,3328252,0,0
61980,India,2021-08-28,3456075,0,0
61981,India,2021-08-28,69852090,0,0
61982,India,2021-08-28,8194228,0,0
61983,India,2021-08-28,38631888,0,0
62236,US,2021-08-28,367911870,203992008,173101292
62501,India,2021-08-29,634381358,488153607,144434244
62502,India,2021-08-29,359310,0,0
62503,India,2021-08-29,28939289,0,0
62504,India,2021-08-29,953133,0,0
62505,India,2021-08-29,17111532,0,0
