,Province_State,Date,Cumulated_Cases,New_Cases
729,Alaska,2020-05-12,390,2
730,Alaska,2020-05-13,391,1
731,Alaska,2020-05-14,396,5
732,Alaska,2020-05-15,398,2
733,Alaska,2020-05-16,403,5
734,Alaska,2020-05-17,408,5
735,Alaska,2020-05-18,411,3
736,Alaska,2020-05-19,411,0
737,Alaska,2020-05-20,416,5
738,Alaska,2020-05-21,416,0
739,Alaska,2020-05-22,419,3
740,Alaska,2020-05-23,423,4
741,Alaska,2020-05-24,423,0
742,Alaska,2020-05-25,426,3
743,Alaska,2020-05-26,430,4
744,Alaska,2020-05-27,431,1
745,Alaska,2020-05-28,444,13
746,Alaska,2020-05-29,450,6
747,Alaska,2020-05-30,455,5
748,Alaska,2020-05-31,484,29
749,Alaska,2020-06-01,492,8
750,Alaska,2020-06-02,512,20
751,Alaska,2020-06-03,541,29
752,Alaska,2020-06-04,559,18
753,Alaska,2020-06-05,572,13
754,Alaska,2020-06-06,586,14
755,Alaska,2020-06-07,595,9
756,Alaska,2020-06-08,614,19
757,Alaska,2020-06-09,627,13
758,Alaska,2020-06-10,649,22
759,Alaska,2020-06-11,676,27
760,Alaska,2020-06-12,697,21
761,Alaska,2020-06-13,731,34
762,Alaska,2020-06-14,743,12
763,Alaska,2020-06-15,747,4
764,Alaska,2020-06-16,761,14
765,Alaska,2020-06-17,786,25
766,Alaska,2020-06-18,806,20
767,Alaska,2020-06-19,833,27
768,Alaska,2020-06-20,856,23
769,Alaska,2020-06-21,870,14
770,Alaska,2020-06-22,883,13
771,Alaska,2020-06-23,915,32
772,Alaska,2020-06-24,940,25
773,Alaska,2020-06-25,982,42
774,Alaska,2020-06-26,1012,30
775,Alaska,2020-06-27,1039,27
776,Alaska,2020-06-28,1070,31
777,Alaska,2020-06-29,1096,26
778,Alaska,2020-06-30,1142,46
779,Alaska,2020-07-01,1184,42
780,Alaska,2020-07-02,1235,51
781,Alaska,2020-07-03,1296,61
782,Alaska,2020-07-04,1350,54
783,Alaska,2020-07-05,1382,32
784,Alaska,2020-07-06,1411,29
785,Alaska,2020-07-07,1435,24
786,Alaska,2020-07-08,1485,50
787,Alaska,2020-07-09,1537,52
788,Alaska,2020-07-10,1591,54
789,Alaska,2020-07-11,1683,92
790,Alaska,2020-07-12,1784,101
791,Alaska,2020-07-13,1857,73
792,Alaska,2020-07-14,1918,61
793,Alaska,2020-07-15,1974,56
794,Alaska,2020-07-16,2053,79
795,Alaska,2020-07-17,2104,51
796,Alaska,2020-07-18,2179,75
797,Alaska,2020-07-19,2297,118
798,Alaska,2020-07-20,2436,139
799,Alaska,2020-07-21,2551,115
800,Alaska,2020-07-22,2651,100
801,Alaska,2020-07-23,2728,77
802,Alaska,2020-07-24,2795,67
803,Alaska,2020-07-25,2912,117
804,Alaska,2020-07-26,3143,231
805,Alaska,2020-07-27,3258,115
806,Alaska,2020-07-28,3391,133
807,Alaska,2020-07-29,3483,92
808,Alaska,2020-07-30,3607,124
809,Alaska,2020-07-31,3716,109
810,Alaska,2020-08-01,3868,152
811,Alaska,2020-08-02,4013,145
812,Alaska,2020-08-03,4091,78
813,Alaska,2020-08-04,4160,69
814,Alaska,2020-08-05,4220,60
815,Alaska,2020-08-06,4265,45
816,Alaska,2020-08-07,4335,70
817,Alaska,2020-08-08,4420,85
818,Alaska,2020-08-09,4523,103
819,Alaska,2020-08-10,4589,66
820,Alaska,2020-08-11,4650,61
821,Alaska,2020-08-12,4711,61
822,Alaska,2020-08-13,4812,101
823,Alaska,2020-08-14,4917,105
824,Alaska,2020-08-15,5005,88
825,Alaska,2020-08-16,5106,101
826,Alaska,2020-08-17,5157,51
827,Alaska,2020-08-18,5228,71
828,Alaska,2020-08-19,5305,77
829,Alaska,2020-08-20,5393,88
830,Alaska,2020-08-21,5461,68
831,Alaska,2020-08-22,5552,91
832,Alaska,2020-08-23,5619,67
833,Alaska,2020-08-24,5690,71
834,Alaska,2020-08-25,5726,36
835,Alaska,2020-08-26,5781,55
836,Alaska,2020-08-27,5870,89
837,Alaska,2020-08-28,5989,119
838,Alaska,2020-08-29,6085,96
839,Alaska,2020-08-30,6134,49
840,Alaska,2020-08-31,6172,38
841,Alaska,2020-09-01,6208,36
842,Alaska,2020-09-02,6276,68
843,Alaska,2020-09-03,6366,90
844,Alaska,2020-09-04,6491,125
845,Alaska,2020-09-05,6581,90
846,Alaska,2020-09-06,6678,97
847,Alaska,2020-09-07,6713,35
848,Alaska,2020-09-08,6747,34
849,Alaska,2020-09-09,6812,65
850,Alaska,2020-09-10,6927,115
851,Alaska,2020-09-11,7024,97
852,Alaska,2020-09-12,7128,104
853,Alaska,2020-09-13,7190,62
854,Alaska,2020-09-14,7267,77
855,Alaska,2020-09-15,7311,44
856,Alaska,2020-09-16,7363,52
857,Alaska,2020-09-17,7475,112
858,Alaska,2020-09-18,7586,111
859,Alaska,2020-09-19,7682,96
860,Alaska,2020-09-20,7789,107
861,Alaska,2020-09-21,7860,71
862,Alaska,2020-09-22,7920,60
863,Alaska,2020-09-23,7997,77
864,Alaska,2020-09-24,8140,143
865,Alaska,2020-09-25,8267,127
866,Alaska,2020-09-26,8387,120
867,Alaska,2020-09-27,8498,111
868,Alaska,2020-09-28,8617,119
869,Alaska,2020-09-29,8738,121
870,Alaska,2020-09-30,8846,108
871,Alaska,2020-10-01,8984,138
872,Alaska,2020-10-02,9129,145
873,Alaska,2020-10-03,9269,140
874,Alaska,2020-10-04,9412,143
875,Alaska,2020-10-05,9611,199
876,Alaska,2020-10-06,9762,151
877,Alaska,2020-10-07,9887,125
878,Alaska,2020-10-08,10025,138
879,Alaska,2020-10-09,10214,189
880,Alaska,2020-10-10,10449,235
881,Alaska,2020-10-11,10697,248
882,Alaska,2020-10-12,10896,199
883,Alaska,2020-10-13,11053,157
884,Alaska,2020-10-14,11222,169
885,Alaska,2020-10-15,11396,174
886,Alaska,2020-10-16,11616,220
887,Alaska,2020-10-17,11825,209
888,Alaska,2020-10-18,12040,215
889,Alaska,2020-10-19,12247,207
890,Alaska,2020-10-20,12480,233
891,Alaska,2020-10-21,12705,225
892,Alaska,2020-10-22,12940,235
893,Alaska,2020-10-23,13193,253
894,Alaska,2020-10-24,13553,360
895,Alaska,2020-10-25,14075,522
896,Alaska,2020-10-26,14424,349
897,Alaska,2020-10-27,14803,379
898,Alaska,2020-10-28,15160,357
899,Alaska,2020-10-29,15531,371
900,Alaska,2020-10-30,15913,382
901,Alaska,2020-10-31,16365,452
902,Alaska,2020-11-01,16709,344
903,Alaska,2020-11-02,17063,354
904,Alaska,2020-11-03,17455,392
905,Alaska,2020-11-04,17868,413
906,Alaska,2020-11-05,18182,314
907,Alaska,2020-11-06,18712,530
908,Alaska,2020-11-07,19316,604
909,Alaska,2020-11-08,19834,518
910,Alaska,2020-11-09,20309,475
911,Alaska,2020-11-10,20839,530
912,Alaska,2020-11-11,21338,499
913,Alaska,2020-11-12,21825,487
914,Alaska,2020-11-13,22418,593
915,Alaska,2020-11-14,23162,744
916,Alaska,2020-11-15,23826,664
917,Alaska,2020-11-16,24414,588
918,Alaska,2020-11-17,25056,642
919,Alaska,2020-11-18,25602,546
920,Alaska,2020-11-19,26100,498
921,Alaska,2020-11-20,26561,461
922,Alaska,2020-11-21,27242,681
923,Alaska,2020-11-22,27797,555
924,Alaska,2020-11-23,28296,499
925,Alaska,2020-11-24,28883,587
926,Alaska,2020-11-25,29563,680
927,Alaska,2020-11-26,30121,558
928,Alaska,2020-11-27,30796,675
929,Alaska,2020-11-28,31467,671
930,Alaska,2020-11-29,32087,620
931,Alaska,2020-11-30,32598,511
932,Alaska,2020-12-01,33139,541
933,Alaska,2020-12-02,33828,689
934,Alaska,2020-12-03,34592,764
935,Alaska,2020-12-04,35354,762
936,Alaska,2020-12-05,36296,942
937,Alaska,2020-12-06,37062,766
938,Alaska,2020-12-07,37562,500
939,Alaska,2020-12-08,38141,579
940,Alaska,2020-12-09,38736,595
941,Alaska,2020-12-10,39373,637
942,Alaska,2020-12-11,40000,627
943,Alaska,2020-12-12,40522,522
944,Alaska,2020-12-13,41169,647
945,Alaska,2020-12-14,41599,430
946,Alaska,2020-12-15,41891,292
947,Alaska,2020-12-16,42498,607
948,Alaska,2020-12-17,42883,385
949,Alaska,2020-12-18,43377,494
950,Alaska,2020-12-19,43713,336
951,Alaska,2020-12-20,43896,183
952,Alaska,2020-12-21,44050,154
953,Alaska,2020-12-22,44485,435
954,Alaska,2020-12-23,44852,367
955,Alaska,2020-12-24,45122,270
956,Alaska,2020-12-25,45122,0
957,Alaska,2020-12-26,45497,375
958,Alaska,2020-12-27,45800,303
959,Alaska,2020-12-28,45930,130
960,Alaska,2020-12-29,46123,193
961,Alaska,2020-12-30,46504,381
962,Alaska,2020-12-31,47014,510
963,Alaska,2021-01-01,47019,5
964,Alaska,2021-01-02,47821,802
965,Alaska,2021-01-03,48118,297
966,Alaska,2021-01-04,48382,264
967,Alaska,2021-01-05,48582,200
968,Alaska,2021-01-06,48922,340
969,Alaska,2021-01-07,49255,333
970,Alaska,2021-01-08,49660,405
971,Alaska,2021-01-09,49979,319
972,Alaska,2021-01-10,50238,259
973,Alaska,2021-01-11,50413,175
974,Alaska,2021-01-12,50544,131
975,Alaska,2021-01-13,50840,296
976,Alaska,2021-01-14,51185,345
977,Alaska,2021-01-15,51485,300
978,Alaska,2021-01-16,51678,193
979,Alaska,2021-01-17,51959,281
980,Alaska,2021-01-18,52113,154
981,Alaska,2021-01-19,52243,130
982,Alaska,2021-01-20,52413,170
983,Alaska,2021-01-21,52627,214
984,Alaska,2021-01-22,52926,299
985,Alaska,2021-01-23,53175,249
986,Alaska,2021-01-24,53336,161
987,Alaska,2021-01-25,53421,85
988,Alaska,2021-01-26,53510,89
989,Alaska,2021-01-27,53692,182
990,Alaska,2021-01-28,53876,184
991,Alaska,2021-01-29,54063,187
992,Alaska,2021-01-30,54218,155
993,Alaska,2021-01-31,54350,132
994,Alaska,2021-02-01,54457,107
995,Alaska,2021-02-02,54596,139
996,Alaska,2021-02-03,54820,224
997,Alaska,2021-02-04,55004,184
998,Alaska,2021-02-05,55258,254
999,Alaska,2021-02-06,55261,3
1000,Alaska,2021-02-07,55261,0
1001,Alaska,2021-02-08,55766,505
1002,Alaska,2021-02-09,55891,125
1003,Alaska,2021-02-10,56096,205
1004,Alaska,2021-02-11,56254,158
1005,Alaska,2021-02-12,56409,155
1006,Alaska,2021-02-13,56410,1
1007,Alaska,2021-02-14,56411,1
1008,Alaska,2021-02-15,56411,0
1009,Alaska,2021-02-16,56912,501
1010,Alaska,2021-02-17,56975,63
1011,Alaska,2021-02-18,57192,217
1012,Alaska,2021-02-19,57404,212
1013,Alaska,2021-02-20,57406,2
1014,Alaska,2021-02-21,57406,0
1015,Alaska,2021-02-22,57751,345
1016,Alaska,2021-02-23,57808,57
1017,Alaska,2021-02-24,57996,188
1018,Alaska,2021-02-25,58179,183
1019,Alaska,2021-02-26,58291,112
1020,Alaska,2021-02-27,58295,4
1021,Alaska,2021-02-28,58296,1
1022,Alaska,2021-03-01,58681,385
1023,Alaska,2021-03-02,58838,157
1024,Alaska,2021-03-03,59035,197
1025,Alaska,2021-03-04,59185,150
1026,Alaska,2021-03-05,59334,149
1027,Alaska,2021-03-06,59334,0
1028,Alaska,2021-03-07,59335,1
1029,Alaska,2021-03-08,59677,342
1030,Alaska,2021-03-09,59766,89
1031,Alaska,2021-03-10,59921,155
1032,Alaska,2021-03-11,60157,236
1033,Alaska,2021-03-12,60266,109
1034,Alaska,2021-03-13,60266,0
1035,Alaska,2021-03-14,60267,1
1036,Alaska,2021-03-15,60655,388
1037,Alaska,2021-03-16,60758,103
1038,Alaska,2021-03-17,60934,176
1039,Alaska,2021-03-18,61091,157
1040,Alaska,2021-03-19,61162,71
1041,Alaska,2021-03-20,61165,3
1042,Alaska,2021-03-21,61165,0
1043,Alaska,2021-03-22,61517,352
1044,Alaska,2021-03-23,61694,177
1045,Alaska,2021-03-24,61914,220
1046,Alaska,2021-03-25,62063,149
1047,Alaska,2021-03-26,62255,192
1048,Alaska,2021-03-27,62263,8
1049,Alaska,2021-03-28,62264,1
1050,Alaska,2021-03-29,62265,1
1051,Alaska,2021-03-30,62901,636
1052,Alaska,2021-03-31,62901,0
1053,Alaska,2021-04-01,63298,397
1054,Alaska,2021-04-02,63501,203
1055,Alaska,2021-04-03,63501,0
1056,Alaska,2021-04-04,63501,0
1057,Alaska,2021-04-05,64001,500
1058,Alaska,2021-04-06,64081,80
1059,Alaska,2021-04-07,64303,222
1060,Alaska,2021-04-08,64531,228
1061,Alaska,2021-04-09,64782,251
1062,Alaska,2021-04-10,64782,0
1063,Alaska,2021-04-11,64782,0
1064,Alaska,2021-04-12,65180,398
1065,Alaska,2021-04-13,65336,156
1066,Alaska,2021-04-14,65536,200
1067,Alaska,2021-04-15,65730,194
1068,Alaska,2021-04-16,65921,191
1069,Alaska,2021-04-17,65921,0
1070,Alaska,2021-04-18,65921,0
1071,Alaska,2021-04-19,66370,449
1072,Alaska,2021-04-20,66479,109
1073,Alaska,2021-04-21,66680,201
1074,Alaska,2021-04-22,66909,229
1075,Alaska,2021-04-23,67059,150
1076,Alaska,2021-04-24,67059,0
1077,Alaska,2021-04-25,67059,0
1078,Alaska,2021-04-26,67509,450
1079,Alaska,2021-04-27,67647,138
1080,Alaska,2021-04-28,67834,187
1081,Alaska,2021-04-29,68002,168
1082,Alaska,2021-04-30,68148,146
1083,Alaska,2021-05-01,68148,0
1084,Alaska,2021-05-02,68148,0
1085,Alaska,2021-05-03,68426,278
1086,Alaska,2021-05-04,68518,92
1087,Alaska,2021-05-05,68666,148
1088,Alaska,2021-05-06,68762,96
1089,Alaska,2021-05-07,68880,118
1090,Alaska,2021-05-08,68880,0
1091,Alaska,2021-05-09,68880,0
1092,Alaska,2021-05-10,69117,237
1093,Alaska,2021-05-11,69178,61
1094,Alaska,2021-05-12,69267,89
1095,Alaska,2021-05-13,69351,84
1096,Alaska,2021-05-14,69464,113
1097,Alaska,2021-05-15,69464,0
1098,Alaska,2021-05-16,69464,0
1099,Alaska,2021-05-17,69600,136
1100,Alaska,2021-05-18,69657,57
1101,Alaska,2021-05-19,69756,99
1102,Alaska,2021-05-20,69835,79
1103,Alaska,2021-05-21,69902,67
1104,Alaska,2021-05-22,69902,0
1105,Alaska,2021-05-23,69902,0
1106,Alaska,2021-05-24,69999,97
1107,Alaska,2021-05-25,70052,53
1108,Alaska,2021-05-26,70119,67
1109,Alaska,2021-05-27,70162,43
1110,Alaska,2021-05-28,70208,46
1111,Alaska,2021-05-29,70208,0
1112,Alaska,2021-05-30,70208,0
1113,Alaska,2021-05-31,70208,0
1114,Alaska,2021-06-01,70319,111
1115,Alaska,2021-06-02,70355,36
1116,Alaska,2021-06-03,70408,53
1117,Alaska,2021-06-04,70469,61
1118,Alaska,2021-06-05,70469,0
1119,Alaska,2021-06-06,70469,0
1120,Alaska,2021-06-07,70520,51
1121,Alaska,2021-06-08,70520,0
1122,Alaska,2021-06-09,70588,68
1123,Alaska,2021-06-10,70588,0
1124,Alaska,2021-06-11,70652,64
1125,Alaska,2021-06-12,70652,0
1126,Alaska,2021-06-13,70652,0
1127,Alaska,2021-06-14,70717,65
1128,Alaska,2021-06-15,70717,0
1129,Alaska,2021-06-16,70770,53
1130,Alaska,2021-06-17,70770,0
1131,Alaska,2021-06-18,70875,105
1132,Alaska,2021-06-19,70875,0
1133,Alaska,2021-06-20,70875,0
1134,Alaska,2021-06-21,70963,88
1135,Alaska,2021-06-22,70963,0
1136,Alaska,2021-06-23,71035,72
1137,Alaska,2021-06-24,71035,0
1138,Alaska,2021-06-25,71035,0
1139,Alaska,2021-06-26,71035,0
1140,Alaska,2021-06-27,71035,0
1141,Alaska,2021-06-28,71181,146
1142,Alaska,2021-06-29,71187,6
1143,Alaska,2021-06-30,71275,88
1144,Alaska,2021-07-01,71275,0
1145,Alaska,2021-07-02,71384,109
1146,Alaska,2021-07-03,71384,0
1147,Alaska,2021-07-04,71384,0
1148,Alaska,2021-07-05,71384,0
1149,Alaska,2021-07-06,71384,0
1150,Alaska,2021-07-07,71598,214
1151,Alaska,2021-07-08,71598,0
1152,Alaska,2021-07-09,71731,133
1153,Alaska,2021-07-10,71731,0
1154,Alaska,2021-07-11,71731,0
1155,Alaska,2021-07-12,71905,174
1156,Alaska,2021-07-13,71905,0
1157,Alaska,2021-07-14,72153,248
1158,Alaska,2021-07-15,72153,0
1159,Alaska,2021-07-16,72440,287
1160,Alaska,2021-07-17,72440,0
1161,Alaska,2021-07-18,72440,0
1162,Alaska,2021-07-19,72899,459
1163,Alaska,2021-07-20,72899,0
1164,Alaska,2021-07-21,73374,475
1165,Alaska,2021-07-22,73374,0
1166,Alaska,2021-07-23,73753,379
1167,Alaska,2021-07-24,73818,65
1168,Alaska,2021-07-25,73818,0
1169,Alaska,2021-07-26,74383,565
1170,Alaska,2021-07-27,74383,0
1171,Alaska,2021-07-28,74911,528
1172,Alaska,2021-07-29,74911,0
1173,Alaska,2021-07-30,75486,575
1174,Alaska,2021-07-31,75486,0
1175,Alaska,2021-08-01,75486,0
1176,Alaska,2021-08-02,76237,751
1177,Alaska,2021-08-03,76532,295
1178,Alaska,2021-08-04,76874,342
1179,Alaska,2021-08-05,77253,379
1180,Alaska,2021-08-06,77586,333
1181,Alaska,2021-08-07,77586,0
1182,Alaska,2021-08-08,77586,0
1183,Alaska,2021-08-09,78441,855
1184,Alaska,2021-08-10,78701,260
1185,Alaska,2021-08-11,78701,0
1186,Alaska,2021-08-12,79485,784
1187,Alaska,2021-08-13,79823,338
1188,Alaska,2021-08-14,79823,0
1189,Alaska,2021-08-15,79823,0
1190,Alaska,2021-08-16,80885,1062
1191,Alaska,2021-08-17,81337,452
1192,Alaska,2021-08-18,82002,665
1193,Alaska,2021-08-19,82687,685
1194,Alaska,2021-08-20,83156,469
1195,Alaska,2021-08-21,83156,0
1196,Alaska,2021-08-22,83156,0
1197,Alaska,2021-08-23,84272,1116
1198,Alaska,2021-08-24,84867,595
1199,Alaska,2021-08-25,85491,624
1200,Alaska,2021-08-26,86218,727
1201,Alaska,2021-08-27,86753,535
1202,Alaska,2021-08-28,86753,0
1203,Alaska,2021-08-29,86753,0
1204,Alaska,2021-08-30,87908,1155
1205,Alaska,2021-08-31,88547,639
1206,Alaska,2021-09-01,89345,798
1207,Alaska,2021-09-02,90060,715
1208,Alaska,2021-09-03,90642,582
1209,Alaska,2021-09-04,90642,0
1210,Alaska,2021-09-05,90642,0
1211,Alaska,2021-09-06,90642,0
1212,Alaska,2021-09-07,92790,2148
1213,Alaska,2021-09-08,93632,842
1214,Alaska,2021-09-09,94474,842
1215,Alaska,2021-09-10,95175,701
1216,Alaska,2021-09-11,95175,0
1217,Alaska,2021-09-12,95175,0
1218,Alaska,2021-09-13,96635,1460
1219,Alaska,2021-09-14,97326,691
1220,Alaska,2021-09-15,98419,1093
1221,Alaska,2021-09-16,99472,1053
1222,Alaska,2021-09-17,100360,888
1223,Alaska,2021-09-18,100360,0
1224,Alaska,2021-09-19,100360,0
1225,Alaska,2021-09-20,102471,2111
1226,Alaska,2021-09-21,103327,856
1227,Alaska,2021-09-22,104574,1247
1228,Alaska,2021-09-23,105893,1319
1229,Alaska,2021-09-24,107679,1786
1230,Alaska,2021-09-25,107679,0
1231,Alaska,2021-09-26,107679,0
1232,Alaska,2021-09-27,111692,4013
1233,Alaska,2021-09-28,112391,699
1234,Alaska,2021-09-29,113392,1001
1235,Alaska,2021-09-30,114665,1273
1236,Alaska,2021-10-01,115703,1038
1237,Alaska,2021-10-02,115703,0
1238,Alaska,2021-10-03,115703,0
1239,Alaska,2021-10-04,117941,2238
1240,Alaska,2021-10-05,118793,852
1241,Alaska,2021-10-06,119659,866
1242,Alaska,2021-10-07,120514,855
1243,Alaska,2021-10-08,121348,834
1244,Alaska,2021-10-09,121348,0
1245,Alaska,2021-10-10,121348,0
1246,Alaska,2021-10-11,124123,2775
1247,Alaska,2021-10-12,124579,456
1248,Alaska,2021-10-13,125803,1224
1249,Alaska,2021-10-14,126783,980
1250,Alaska,2021-10-15,127767,984
1251,Alaska,2021-10-16,127767,0
1252,American Samoa,2020-01-30,0,0
1253,American Samoa,2020-01-31,0,0
1254,American Samoa,2020-02-01,0,0
1255,American Samoa,2020-02-02,0,0
1256,American Samoa,2020-02-03,0,0
1257,American Samoa,2020-02-04,0,0
1258,American Samoa,2020-02-05,0,0
1259,American Samoa,2020-02-06,0,0
1260,American Samoa,2020-02-07,0,0
1261,American Samoa,2020-02-08,0,0
1262,American Samoa,2020-02-09,0,0
1263,American Samoa,2020-02-10,0,0
1264,American Samoa,2020-02-11,0,0
1265,American Samoa,2020-02-12,0,0
1266,American Samoa,2020-02-13,0,0
1267,American Samoa,2020-02-14,0,0
1268,American Samoa,2020-02-15,0,0
1269,American Samoa,2020-02-16,0,0
1270,American Samoa,2020-02-17,0,0
1271,American Samoa,2020-02-18,0,0
1272,American Samoa,2020-02-19,0,0
1273,American Samoa,2020-02-20,0,0
1274,American Samoa,2020-02-21,0,0
1275,American Samoa,2020-02-22,0,0
1276,American Samoa,2020-02-23,0,0
1277,American Samoa,2020-02-24,0,0
1278,American Samoa,2020-02-25,0,0
1279,American Samoa,2020-02-26,0,0
1280,American Samoa,2020-02-27,0,0
1281,American Samoa,2020-02-28,0,0
1282,American Samoa,2020-02-29,0,0
1283,American Samoa,2020-03-01,0,0
1284,American Samoa,2020-03-02,0,0
1285,American Samoa,2020-03-03,0,0
1286,American Samoa,2020-03-04,0,0
1287,American Samoa,2020-03-05,0,0
1288,American Samoa,2020-03-06,0,0
1289,American Samoa,2020-03-07,0,0
1290,American Samoa,2020-03-08,0,0
1291,American Samoa,2020-03-09,0,0
1292,American Samoa,2020-03-10,0,0
1293,American Samoa,2020-03-11,0,0
1294,American Samoa,2020-03-12,0,0
1295,American Samoa,2020-03-13,0,0
1296,American Samoa,2020-03-14,0,0
1297,American Samoa,2020-03-15,0,0
1298,American Samoa,2020-03-16,0,0
1299,American Samoa,2020-03-17,0,0
1300,American Samoa,2020-03-18,0,0
1301,American Samoa,2020-03-19,0,0
1302,American Samoa,2020-03-20,0,0
1303,American Samoa,2020-03-21,0,0
1304,American Samoa,2020-03-22,0,0
1305,American Samoa,2020-03-23,0,0
1306,American Samoa,2020-03-24,0,0
1307,American Samoa,2020-03-25,0,0
1308,American Samoa,2020-03-26,0,0
1309,American Samoa,2020-03-27,0,0
1310,American Samoa,2020-03-28,0,0
1311,American Samoa,2020-03-29,0,0
1312,American Samoa,2020-03-30,0,0
1313,American Samoa,2020-03-31,0,0
1314,American Samoa,2020-04-01,0,0
1315,American Samoa,2020-04-02,0,0
1316,American Samoa,2020-04-03,0,0
1317,American Samoa,2020-04-04,0,0
1318,American Samoa,2020-04-05,0,0
1319,American Samoa,2020-04-06,0,0
1320,American Samoa,2020-04-07,0,0
1321,American Samoa,2020-04-08,0,0
1322,American Samoa,2020-04-09,0,0
1323,American Samoa,2020-04-10,0,0
1324,American Samoa,2020-04-11,0,0
1325,American Samoa,2020-04-12,0,0
1326,American Samoa,2020-04-13,0,0
1327,American Samoa,2020-04-14,0,0
1328,American Samoa,2020-04-15,0,0
1329,American Samoa,2020-04-16,0,0
1330,American Samoa,2020-04-17,0,0
1331,American Samoa,2020-04-18,0,0
1332,American Samoa,2020-04-19,0,0
1333,American Samoa,2020-04-20,0,0
1334,American Samoa,2020-04-21,0,0
1335,American Samoa,2020-04-22,0,0
1336,American Samoa,2020-04-23,0,0
1337,American Samoa,2020-04-24,0,0
1338,American Samoa,2020-04-25,0,0
1339,American Samoa,2020-04-26,0,0
1340,American Samoa,2020-04-27,0,0
1341,American Samoa,2020-04-28,0,0
1342,American Samoa,2020-04-29,0,0
1343,American Samoa,2020-04-30,0,0
1344,American Samoa,2020-05-01,0,0
1345,American Samoa,2020-05-02,0,0
1346,American Samoa,2020-05-03,0,0
1347,American Samoa,2020-05-04,0,0
1348,American Samoa,2020-05-05,0,0
1349,American Samoa,2020-05-06,0,0
1350,American Samoa,2020-05-07,0,0
1351,American Samoa,2020-05-08,0,0
1352,American Samoa,2020-05-09,0,0
1353,American Samoa,2020-05-10,0,0
1354,American Samoa,2020-05-11,0,0
1355,American Samoa,2020-05-12,0,0
1356,American Samoa,2020-05-13,0,0
1357,American Samoa,2020-05-14,0,0
1358,American Samoa,2020-05-15,0,0
1359,American Samoa,2020-05-16,0,0
1360,American Samoa,2020-05-17,0,0
1361,American Samoa,2020-05-18,0,0
1362,American Samoa,2020-05-19,0,0
1363,American Samoa,2020-05-20,0,0
1364,American Samoa,2020-05-21,0,0
1365,American Samoa,2020-05-22,0,0
1366,American Samoa,2020-05-23,0,0
1367,American Samoa,2020-05-24,0,0
1368,American Samoa,2020-05-25,0,0
1369,American Samoa,2020-05-26,0,0
1370,American Samoa,2020-05-27,0,0
1371,American Samoa,2020-05-28,0,0
1372,American Samoa,2020-05-29,0,0
1373,American Samoa,2020-05-30,0,0
1374,American Samoa,2020-05-31,0,0
1375,American Samoa,2020-06-01,0,0
1376,American Samoa,2020-06-02,0,0
1377,American Samoa,2020-06-03,0,0
1378,American Samoa,2020-06-04,0,0
1379,American Samoa,2020-06-05,0,0
1380,American Samoa,2020-06-06,0,0
1381,American Samoa,2020-06-07,0,0
1382,American Samoa,2020-06-08,0,0
1383,American Samoa,2020-06-09,0,0
1384,American Samoa,2020-06-10,0,0
1385,American Samoa,2020-06-11,0,0
1386,American Samoa,2020-06-12,0,0
1387,American Samoa,2020-06-13,0,0
1388,American Samoa,2020-06-14,0,0
1389,American Samoa,2020-06-15,0,0
1390,American Samoa,2020-06-16,0,0
