serial,province_state,obsv_date,confirmed,New_Cases
200791,Tripura,2021-01-11,33309,2
201555,Tripura,2021-01-12,33315,6
202319,Tripura,2021-01-13,33320,5
203083,Tripura,2021-01-14,33325,5
203847,Tripura,2021-01-15,33329,4
204611,Tripura,2021-01-16,33331,2
205375,Tripura,2021-01-17,33332,1
206139,Tripura,2021-01-18,33335,3
206903,Tripura,2021-01-19,33336,1
207667,Tripura,2021-01-20,33339,3
208432,Tripura,2021-01-21,33342,3
209197,Tripura,2021-01-22,33344,2
209962,Tripura,2021-01-23,33345,1
210727,Tripura,2021-01-24,33345,0
211492,Tripura,2021-01-25,33346,1
212257,Tripura,2021-01-26,33346,0
213022,Tripura,2021-01-27,33346,0
213787,Tripura,2021-01-28,33348,2
214552,Tripura,2021-01-29,33350,2
215317,Tripura,2021-01-30,33351,1
216082,Tripura,2021-01-31,33351,0
216847,Tripura,2021-02-01,33351,0
217612,Tripura,2021-02-02,33351,0
218377,Tripura,2021-02-03,33351,0
219142,Tripura,2021-02-04,33352,1
219907,Tripura,2021-02-05,33352,0
220672,Tripura,2021-02-06,33352,0
221437,Tripura,2021-02-07,33352,0
222202,Tripura,2021-02-08,33353,1
222967,Tripura,2021-02-09,33353,0
223732,Tripura,2021-02-10,33353,0
224497,Tripura,2021-02-11,33353,0
225262,Tripura,2021-02-12,33353,0
226027,Tripura,2021-02-13,33353,0
226792,Tripura,2021-02-14,33353,0
227557,Tripura,2021-02-15,33353,0
228322,Tripura,2021-02-16,33355,2
229087,Tripura,2021-02-17,33357,2
229852,Tripura,2021-02-18,33366,9
230617,Tripura,2021-02-19,33392,26
231382,Tripura,2021-02-20,33393,1
232147,Tripura,2021-02-21,33394,1
232912,Tripura,2021-02-22,33398,4
233677,Tripura,2021-02-23,33400,2
234442,Tripura,2021-02-24,33400,0
235207,Tripura,2021-02-25,33407,7
235972,Tripura,2021-02-26,33407,0
236737,Tripura,2021-02-27,33417,10
237502,Tripura,2021-02-28,33417,0
238267,Tripura,2021-03-01,33420,3
239032,Tripura,2021-03-02,33420,0
239797,Tripura,2021-03-03,33422,2
240562,Tripura,2021-03-04,33424,2
241327,Tripura,2021-03-05,33424,0
242092,Tripura,2021-03-06,33424,0
242857,Tripura,2021-03-07,33424,0
243622,Tripura,2021-03-08,33424,0
244387,Tripura,2021-03-09,33425,1
245152,Tripura,2021-03-10,33425,0
245917,Tripura,2021-03-11,33425,0
246682,Tripura,2021-03-12,33427,2
247447,Tripura,2021-03-13,33429,2
248212,Tripura,2021-03-14,33433,4
248977,Tripura,2021-03-15,33440,7
249742,Tripura,2021-03-16,33441,1
250507,Tripura,2021-03-17,33444,3
251272,Tripura,2021-03-18,33454,10
252037,Tripura,2021-03-19,33459,5
252802,Tripura,2021-03-20,33464,5
253567,Tripura,2021-03-21,33464,0
254332,Tripura,2021-03-22,33470,6
255097,Tripura,2021-03-23,33479,9
255862,Tripura,2021-03-24,33480,1
256627,Tripura,2021-03-25,33482,2
257392,Tripura,2021-03-26,33490,8
258157,Tripura,2021-03-27,33491,1
258922,Tripura,2021-03-28,33491,0
259687,Tripura,2021-03-29,33493,2
260452,Tripura,2021-03-30,33503,10
261217,Tripura,2021-03-31,33517,14
261982,Tripura,2021-04-01,33521,4
262747,Tripura,2021-04-02,33523,2
263512,Tripura,2021-04-03,33537,14
264277,Tripura,2021-04-04,33540,3
265042,Tripura,2021-04-05,33554,14
265807,Tripura,2021-04-06,33575,21
266572,Tripura,2021-04-07,33612,37
267337,Tripura,2021-04-08,33644,32
268102,Tripura,2021-04-09,33685,41
268867,Tripura,2021-04-10,33733,48
269632,Tripura,2021-04-11,33743,10
270397,Tripura,2021-04-12,33805,62
271162,Tripura,2021-04-13,33844,39
271927,Tripura,2021-04-14,33871,27
272692,Tripura,2021-04-15,33875,4
273457,Tripura,2021-04-16,33933,58
274222,Tripura,2021-04-17,34002,69
274987,Tripura,2021-04-18,34034,32
275752,Tripura,2021-04-19,34094,60
276517,Tripura,2021-04-20,34186,92
277282,Tripura,2021-04-21,34262,76
278047,Tripura,2021-04-22,34302,40
278812,Tripura,2021-04-23,34429,127
279577,Tripura,2021-04-24,34529,100
280342,Tripura,2021-04-25,34627,98
281107,Tripura,2021-04-26,34738,111
281872,Tripura,2021-04-27,34862,124
282637,Tripura,2021-04-28,35028,166
283402,Tripura,2021-04-29,35169,141
284167,Tripura,2021-04-30,35342,173
284932,Tripura,2021-05-01,35589,247
285697,Tripura,2021-05-02,35723,134
286462,Tripura,2021-05-03,35994,271
287227,Tripura,2021-05-04,36234,240
287992,Tripura,2021-05-05,36534,300
288757,Tripura,2021-05-06,36849,315
289522,Tripura,2021-05-07,37208,359
290287,Tripura,2021-05-08,37559,351
291052,Tripura,2021-05-09,37692,133
291817,Tripura,2021-05-10,38158,466
292582,Tripura,2021-05-11,38574,416
293347,Tripura,2021-05-12,39054,480
294112,Tripura,2021-05-13,39606,552
294877,Tripura,2021-05-14,40055,449
295642,Tripura,2021-05-15,40816,761
296407,Tripura,2021-05-16,41151,335
297172,Tripura,2021-05-17,41897,746
297937,Tripura,2021-05-18,42776,879
298702,Tripura,2021-05-19,43496,720
299467,Tripura,2021-05-20,44359,863
300232,Tripura,2021-05-21,45223,864
300997,Tripura,2021-05-22,46099,876
301762,Tripura,2021-05-23,46525,426
302527,Tripura,2021-05-24,47298,773
303292,Tripura,2021-05-25,47965,667
304057,Tripura,2021-05-26,48507,542
304822,Tripura,2021-05-27,49290,783
305587,Tripura,2021-05-28,49885,595
306352,Tripura,2021-05-29,50739,854
39747,Unknown,2020-06-10,9227,0
40478,Unknown,2020-06-11,8315,-912
41211,Unknown,2020-06-12,8315,0
41944,Unknown,2020-06-13,7984,-331
42677,Unknown,2020-06-14,7436,-548
43410,Unknown,2020-06-15,7684,248
44143,Unknown,2020-06-16,8273,589
44876,Unknown,2020-06-17,8703,430
45609,Unknown,2020-06-18,8927,224
46342,Unknown,2020-06-19,9265,338
47075,Unknown,2020-06-20,9127,-138
47808,Unknown,2020-06-21,7832,-1295
48541,Unknown,2020-06-22,8015,183
49274,Unknown,2020-06-23,8141,126
50007,Unknown,2020-06-24,8493,352
50740,Unknown,2020-06-25,8123,-370
51473,Unknown,2020-06-26,8023,-100
52206,Unknown,2020-06-27,7839,-184
52939,Unknown,2020-06-28,7285,-554
53672,Unknown,2020-06-29,7004,-281
54405,Unknown,2020-06-30,6915,-89
55138,Unknown,2020-07-01,6832,-83
55871,Unknown,2020-07-02,6031,-801
56604,Unknown,2020-07-03,4999,-1032
57337,Unknown,2020-07-04,4629,-370
58070,Unknown,2020-07-05,4913,284
58803,Unknown,2020-07-06,5034,121
59536,Unknown,2020-07-07,5018,-16
60269,Unknown,2020-07-08,4385,-633
61002,Unknown,2020-07-09,4161,-224
61735,Unknown,2020-07-10,3416,-745
62468,Unknown,2020-07-11,3024,-392
63201,Unknown,2020-07-12,2358,-666
63934,Unknown,2020-07-13,2179,-179
64667,Unknown,2020-07-14,1524,-655
65400,Unknown,2020-07-15,1285,-239
66133,Unknown,2020-07-16,531,-754
66874,Unknown,2020-07-17,531,0
67620,Unknown,2020-07-18,163,-368
68366,Unknown,2020-07-19,163,0
69112,Unknown,2020-07-20,163,0
69858,Unknown,2020-07-21,163,0
70604,Unknown,2020-07-22,163,0
71350,Unknown,2020-07-23,163,0
72096,Unknown,2020-07-24,163,0
72842,Unknown,2020-07-25,163,0
73588,Unknown,2020-07-26,163,0
88522,Unknown,2020-08-15,270,107
39754,Uttar Pradesh,2020-06-10,11335,0
40486,Uttar Pradesh,2020-06-11,12088,753
41219,Uttar Pradesh,2020-06-12,12088,0
41952,Uttar Pradesh,2020-06-13,12616,528
42685,Uttar Pradesh,2020-06-14,13118,502
43418,Uttar Pradesh,2020-06-15,13615,497
44151,Uttar Pradesh,2020-06-16,14091,476
44884,Uttar Pradesh,2020-06-17,14598,507
45617,Uttar Pradesh,2020-06-18,15181,583
46350,Uttar Pradesh,2020-06-19,15785,604
47083,Uttar Pradesh,2020-06-20,16594,809
47816,Uttar Pradesh,2020-06-21,17731,1137
48549,Uttar Pradesh,2020-06-22,18322,591
49282,Uttar Pradesh,2020-06-23,18893,571
50015,Uttar Pradesh,2020-06-24,19557,664
50748,Uttar Pradesh,2020-06-25,20193,636
51481,Uttar Pradesh,2020-06-26,20943,750
52214,Uttar Pradesh,2020-06-27,21549,606
52947,Uttar Pradesh,2020-06-28,22147,598
53680,Uttar Pradesh,2020-06-29,22828,681
54413,Uttar Pradesh,2020-06-30,23492,664
55146,Uttar Pradesh,2020-07-01,24056,564
55879,Uttar Pradesh,2020-07-02,24825,769
56612,Uttar Pradesh,2020-07-03,25797,972
57345,Uttar Pradesh,2020-07-04,26554,757
58078,Uttar Pradesh,2020-07-05,27707,1153
58811,Uttar Pradesh,2020-07-06,28636,929
59544,Uttar Pradesh,2020-07-07,29968,1332
60277,Uttar Pradesh,2020-07-08,31156,1188
61010,Uttar Pradesh,2020-07-09,32362,1206
61743,Uttar Pradesh,2020-07-10,33700,1338
62476,Uttar Pradesh,2020-07-11,35092,1392
63209,Uttar Pradesh,2020-07-12,36476,1384
63942,Uttar Pradesh,2020-07-13,38130,1654
64675,Uttar Pradesh,2020-07-14,39724,1594
65408,Uttar Pradesh,2020-07-15,41383,1659
66141,Uttar Pradesh,2020-07-16,43441,2058
66884,Uttar Pradesh,2020-07-17,45163,1722
67630,Uttar Pradesh,2020-07-18,47036,1873
68376,Uttar Pradesh,2020-07-19,49247,2211
69122,Uttar Pradesh,2020-07-20,51160,1913
69868,Uttar Pradesh,2020-07-21,53288,2128
70614,Uttar Pradesh,2020-07-22,55588,2300
71360,Uttar Pradesh,2020-07-23,58104,2516
72106,Uttar Pradesh,2020-07-24,60771,2667
72852,Uttar Pradesh,2020-07-25,63742,2971
73598,Uttar Pradesh,2020-07-26,66988,3246
74344,Uttar Pradesh,2020-07-27,70493,3505
75091,Uttar Pradesh,2020-07-28,70493,0
75838,Uttar Pradesh,2020-07-29,77334,6841
76585,Uttar Pradesh,2020-07-30,81039,3705
77332,Uttar Pradesh,2020-07-31,85461,4422
78079,Uttar Pradesh,2020-08-01,89048,3587
78826,Uttar Pradesh,2020-08-02,92921,3873
79573,Uttar Pradesh,2020-08-03,97362,4441
80320,Uttar Pradesh,2020-08-04,100310,2948
81067,Uttar Pradesh,2020-08-05,104388,4078
81814,Uttar Pradesh,2020-08-06,108974,4586
82561,Uttar Pradesh,2020-08-07,113378,4404
83308,Uttar Pradesh,2020-08-08,118038,4660
84055,Uttar Pradesh,2020-08-09,122609,4571
84802,Uttar Pradesh,2020-08-10,126722,4113
85548,Uttar Pradesh,2020-08-11,131763,5041
86294,Uttar Pradesh,2020-08-12,136238,4475
87040,Uttar Pradesh,2020-08-13,140775,4537
87786,Uttar Pradesh,2020-08-14,145287,4512
88532,Uttar Pradesh,2020-08-15,150061,4774
89278,Uttar Pradesh,2020-08-16,154418,4357
90024,Uttar Pradesh,2020-08-17,158216,3798
90770,Uttar Pradesh,2020-08-18,162434,4218
91516,Uttar Pradesh,2020-08-19,167510,5076
92262,Uttar Pradesh,2020-08-20,172334,4824
93008,Uttar Pradesh,2020-08-21,177239,4905
93754,Uttar Pradesh,2020-08-22,182453,5214
94500,Uttar Pradesh,2020-08-23,187781,5328
95246,Uttar Pradesh,2020-08-24,192382,4601
95992,Uttar Pradesh,2020-08-25,197388,5006
96738,Uttar Pradesh,2020-08-26,203028,5640
97484,Uttar Pradesh,2020-08-27,208419,5391
98230,Uttar Pradesh,2020-08-28,213824,5405
98976,Uttar Pradesh,2020-08-29,219457,5633
99722,Uttar Pradesh,2020-08-30,225632,6175
100468,Uttar Pradesh,2020-08-31,230414,4782
101214,Uttar Pradesh,2020-09-01,235757,5343
101960,Uttar Pradesh,2020-09-02,241439,5682
102706,Uttar Pradesh,2020-09-03,247101,5662
103452,Uttar Pradesh,2020-09-04,253175,6074
104198,Uttar Pradesh,2020-09-05,259765,6590
104944,Uttar Pradesh,2020-09-06,266283,6518
105690,Uttar Pradesh,2020-09-07,271851,5568
106436,Uttar Pradesh,2020-09-08,278473,6622
107182,Uttar Pradesh,2020-09-09,285041,6568
107928,Uttar Pradesh,2020-09-10,292029,6988
108674,Uttar Pradesh,2020-09-11,299045,7016
109420,Uttar Pradesh,2020-09-12,305831,6786
110166,Uttar Pradesh,2020-09-13,312036,6205
110912,Uttar Pradesh,2020-09-14,312036,0
111658,Uttar Pradesh,2020-09-15,324036,12000
112404,Uttar Pradesh,2020-09-16,330265,6229
113150,Uttar Pradesh,2020-09-17,336294,6029
113896,Uttar Pradesh,2020-09-18,342788,6494
114642,Uttar Pradesh,2020-09-19,348517,5729
115388,Uttar Pradesh,2020-09-20,354275,5758
116135,Uttar Pradesh,2020-09-21,358893,4618
116882,Uttar Pradesh,2020-09-22,364543,5650
117629,Uttar Pradesh,2020-09-23,369686,5143
118376,Uttar Pradesh,2020-09-24,374277,4591
119123,Uttar Pradesh,2020-09-25,378533,4256
119870,Uttar Pradesh,2020-09-26,382835,4302
120617,Uttar Pradesh,2020-09-27,387085,4250
121364,Uttar Pradesh,2020-09-28,390875,3790
122111,Uttar Pradesh,2020-09-29,394856,3981
122858,Uttar Pradesh,2020-09-30,399082,4226
123605,Uttar Pradesh,2020-10-01,399082,0
124352,Uttar Pradesh,2020-10-02,406995,7913
125099,Uttar Pradesh,2020-10-03,410626,3631
125846,Uttar Pradesh,2020-10-04,414466,3840
126593,Uttar Pradesh,2020-10-05,417437,2971
127340,Uttar Pradesh,2020-10-06,420937,3500
128087,Uttar Pradesh,2020-10-07,424326,3389
128834,Uttar Pradesh,2020-10-08,427459,3133
129581,Uttar Pradesh,2020-10-09,430666,3207
130328,Uttar Pradesh,2020-10-10,433712,3046
131075,Uttar Pradesh,2020-10-11,436979,3267
131823,Uttar Pradesh,2020-10-12,439161,2182
132571,Uttar Pradesh,2020-10-13,442118,2957
133319,Uttar Pradesh,2020-10-14,444711,2593
134067,Uttar Pradesh,2020-10-15,447383,2672
134815,Uttar Pradesh,2020-10-16,449935,2552
135563,Uttar Pradesh,2020-10-17,452660,2725
136311,Uttar Pradesh,2020-10-18,455146,2486
137059,Uttar Pradesh,2020-10-19,456865,1719
137807,Uttar Pradesh,2020-10-20,459154,2289
138555,Uttar Pradesh,2020-10-21,461475,2321
139303,Uttar Pradesh,2020-10-22,463858,2383
140051,Uttar Pradesh,2020-10-23,466060,2202
140799,Uttar Pradesh,2020-10-24,468238,2178
141547,Uttar Pradesh,2020-10-25,470270,2032
142295,Uttar Pradesh,2020-10-26,472077,1807
143043,Uttar Pradesh,2020-10-27,474054,1977
143792,Uttar Pradesh,2020-10-28,476034,1980
144541,Uttar Pradesh,2020-10-29,477895,1861
145290,Uttar Pradesh,2020-10-30,480082,2187
146039,Uttar Pradesh,2020-10-31,481863,1781
146788,Uttar Pradesh,2020-11-01,483832,1969
147537,Uttar Pradesh,2020-11-02,485609,1777
148286,Uttar Pradesh,2020-11-03,487335,1726
149035,Uttar Pradesh,2020-11-04,489502,2167
149784,Uttar Pradesh,2020-11-05,491354,1852
150533,Uttar Pradesh,2020-11-06,493527,2173
151282,Uttar Pradesh,2020-11-07,495421,1894
152031,Uttar Pradesh,2020-11-08,497563,2142
152780,Uttar Pradesh,2020-11-09,499199,1636
153530,Uttar Pradesh,2020-11-10,501311,2112
154280,Uttar Pradesh,2020-11-11,503159,1848
155040,Uttar Pradesh,2020-11-12,505426,2267
155802,Uttar Pradesh,2020-11-13,507602,2176
156564,Uttar Pradesh,2020-11-14,509903,2301
157326,Uttar Pradesh,2020-11-15,511304,1401
158088,Uttar Pradesh,2020-11-16,512850,1546
158850,Uttar Pradesh,2020-11-17,514270,1420
159612,Uttar Pradesh,2020-11-18,516616,2346
160374,Uttar Pradesh,2020-11-19,519148,2532
161136,Uttar Pradesh,2020-11-20,521988,2840
161898,Uttar Pradesh,2020-11-21,524223,2235
162660,Uttar Pradesh,2020-11-22,526780,2557
163422,Uttar Pradesh,2020-11-23,528833,2053
164185,Uttar Pradesh,2020-11-24,531050,2217
164948,Uttar Pradesh,2020-11-25,533355,2305
165711,Uttar Pradesh,2020-11-26,535449,2094
166474,Uttar Pradesh,2020-11-27,537747,2298
167237,Uttar Pradesh,2020-11-28,539899,2152
168000,Uttar Pradesh,2020-11-29,541873,1974
168763,Uttar Pradesh,2020-11-30,543888,2015
169526,Uttar Pradesh,2020-12-01,545545,1657
170289,Uttar Pradesh,2020-12-02,547308,1763
171052,Uttar Pradesh,2020-12-03,549228,1920
171815,Uttar Pradesh,2020-12-04,551179,1951
172578,Uttar Pradesh,2020-12-05,553012,1833
173341,Uttar Pradesh,2020-12-06,554944,1932
174104,Uttar Pradesh,2020-12-07,556397,1453
174867,Uttar Pradesh,2020-12-08,558173,1776
175630,Uttar Pradesh,2020-12-09,559499,1326
176393,Uttar Pradesh,2020-12-10,561161,1662
177156,Uttar Pradesh,2020-12-11,562722,1561
177919,Uttar Pradesh,2020-12-12,564132,1410
178682,Uttar Pradesh,2020-12-13,565556,1424
179445,Uttar Pradesh,2020-12-14,566728,1172
180208,Uttar Pradesh,2020-12-15,568064,1336
180971,Uttar Pradesh,2020-12-16,569263,1199
181734,Uttar Pradesh,2020-12-17,570789,1526
182497,Uttar Pradesh,2020-12-18,572196,1407
183260,Uttar Pradesh,2020-12-19,573401,1205
184023,Uttar Pradesh,2020-12-20,574631,1230
184786,Uttar Pradesh,2020-12-21,575621,990
185549,Uttar Pradesh,2020-12-22,576832,1211
186312,Uttar Pradesh,2020-12-23,577642,810
187075,Uttar Pradesh,2020-12-24,578568,926
187838,Uttar Pradesh,2020-12-25,579982,1414
188601,Uttar Pradesh,2020-12-26,581080,1098
189364,Uttar Pradesh,2020-12-27,581980,900
190127,Uttar Pradesh,2020-12-28,582920,940
190890,Uttar Pradesh,2020-12-29,583941,1021
191653,Uttar Pradesh,2020-12-30,584966,1025
192416,Uttar Pradesh,2020-12-31,584966,0
193179,Uttar Pradesh,2021-01-01,585902,936
193942,Uttar Pradesh,2021-01-02,587434,1532
194705,Uttar Pradesh,2021-01-03,588171,737
195469,Uttar Pradesh,2021-01-04,588882,711
196233,Uttar Pradesh,2021-01-05,589611,729
196997,Uttar Pradesh,2021-01-06,590339,728
197761,Uttar Pradesh,2021-01-07,590844,505
198525,Uttar Pradesh,2021-01-08,590844,0
199289,Uttar Pradesh,2021-01-09,592475,1631
200053,Uttar Pradesh,2021-01-10,593171,696
200817,Uttar Pradesh,2021-01-11,593680,509
201581,Uttar Pradesh,2021-01-12,594175,495
202345,Uttar Pradesh,2021-01-13,594641,466
203109,Uttar Pradesh,2021-01-14,595142,501
203873,Uttar Pradesh,2021-01-15,595614,472
204637,Uttar Pradesh,2021-01-16,596137,523
205401,Uttar Pradesh,2021-01-17,596528,391
206165,Uttar Pradesh,2021-01-18,596904,376
206929,Uttar Pradesh,2021-01-19,597238,334
207693,Uttar Pradesh,2021-01-20,597628,390
208458,Uttar Pradesh,2021-01-21,597823,195
209223,Uttar Pradesh,2021-01-22,598126,303
209988,Uttar Pradesh,2021-01-23,598445,319
210753,Uttar Pradesh,2021-01-24,598713,268
211518,Uttar Pradesh,2021-01-25,598907,194
212283,Uttar Pradesh,2021-01-26,599208,301
213048,Uttar Pradesh,2021-01-27,599376,168
213813,Uttar Pradesh,2021-01-28,599624,248
214578,Uttar Pradesh,2021-01-29,599837,213
215343,Uttar Pradesh,2021-01-30,600079,242
216108,Uttar Pradesh,2021-01-31,600299,220
216873,Uttar Pradesh,2021-02-01,600470,171
217638,Uttar Pradesh,2021-02-02,600642,172
218403,Uttar Pradesh,2021-02-03,600837,195
219168,Uttar Pradesh,2021-02-04,600970,133
219933,Uttar Pradesh,2021-02-05,601128,158
220698,Uttar Pradesh,2021-02-06,601272,144
221463,Uttar Pradesh,2021-02-07,601385,113
222228,Uttar Pradesh,2021-02-08,601455,70
222993,Uttar Pradesh,2021-02-09,601562,107
223758,Uttar Pradesh,2021-02-10,601723,161
224523,Uttar Pradesh,2021-02-11,601898,175
225288,Uttar Pradesh,2021-02-12,602001,103
226053,Uttar Pradesh,2021-02-13,602089,88
226818,Uttar Pradesh,2021-02-14,602190,101
227583,Uttar Pradesh,2021-02-15,602248,58
228348,Uttar Pradesh,2021-02-16,602344,96
229113,Uttar Pradesh,2021-02-17,602410,66
229878,Uttar Pradesh,2021-02-18,602490,80
230643,Uttar Pradesh,2021-02-19,602592,102
231408,Uttar Pradesh,2021-02-20,602705,113
232173,Uttar Pradesh,2021-02-21,602785,80
232938,Uttar Pradesh,2021-02-22,602869,84
233703,Uttar Pradesh,2021-02-23,602975,106
234468,Uttar Pradesh,2021-02-24,603103,128
235233,Uttar Pradesh,2021-02-25,603232,129
235998,Uttar Pradesh,2021-02-26,603350,118
236763,Uttar Pradesh,2021-02-27,603427,77
237528,Uttar Pradesh,2021-02-28,603527,100
238293,Uttar Pradesh,2021-03-01,603608,81
239058,Uttar Pradesh,2021-03-02,603711,103
239823,Uttar Pradesh,2021-03-03,603788,77
240588,Uttar Pradesh,2021-03-04,603907,119
241353,Uttar Pradesh,2021-03-05,604034,127
242118,Uttar Pradesh,2021-03-06,604164,130
242883,Uttar Pradesh,2021-03-07,604279,115
243648,Uttar Pradesh,2021-03-08,604380,101
244413,Uttar Pradesh,2021-03-09,604527,147
245178,Uttar Pradesh,2021-03-10,604648,121
245943,Uttar Pradesh,2021-03-11,604791,143
246708,Uttar Pradesh,2021-03-12,604958,167
247473,Uttar Pradesh,2021-03-13,605112,154
248238,Uttar Pradesh,2021-03-14,605290,178
249003,Uttar Pradesh,2021-03-15,605441,151
249768,Uttar Pradesh,2021-03-16,605655,214
250533,Uttar Pradesh,2021-03-17,605915,260
251298,Uttar Pradesh,2021-03-18,606229,314
252063,Uttar Pradesh,2021-03-19,606609,380
252828,Uttar Pradesh,2021-03-20,607050,441
253593,Uttar Pradesh,2021-03-21,607538,488
254358,Uttar Pradesh,2021-03-22,608076,538
255123,Uttar Pradesh,2021-03-23,608709,633
255888,Uttar Pradesh,2021-03-24,609443,734
256653,Uttar Pradesh,2021-03-25,610273,830
257418,Uttar Pradesh,2021-03-26,611301,1028
258183,Uttar Pradesh,2021-03-27,612403,1102
258948,Uttar Pradesh,2021-03-28,613798,1395
259713,Uttar Pradesh,2021-03-29,615078,1280
260478,Uttar Pradesh,2021-03-30,615996,918
261243,Uttar Pradesh,2021-03-31,617194,1198
262008,Uttar Pradesh,2021-04-01,619783,2589
262773,Uttar Pradesh,2021-04-02,622736,2953
263538,Uttar Pradesh,2021-04-03,625923,3187
264303,Uttar Pradesh,2021-04-04,630059,4136
265068,Uttar Pradesh,2021-04-05,634033,3974
265833,Uttar Pradesh,2021-04-06,639928,5895
266598,Uttar Pradesh,2021-04-07,645930,6002
267363,Uttar Pradesh,2021-04-08,654404,8474
268128,Uttar Pradesh,2021-04-09,663991,9587
268893,Uttar Pradesh,2021-04-10,676739,12748
269658,Uttar Pradesh,2021-04-11,692015,15276
270423,Uttar Pradesh,2021-04-12,705619,13604
271188,Uttar Pradesh,2021-04-13,723582,17963
271953,Uttar Pradesh,2021-04-14,744021,20439
272718,Uttar Pradesh,2021-04-15,766360,22339
